Acc, 17.852, 0.26, 1.37, 9.60
Gyr, 17.860, 0.01, -0.03, 0.00
Gyr, 17.864, 0.01, -0.03, -0.00
Acc, 17.867, 0.60, 1.44, 9.88
Gyr, 17.871, 0.01, -0.03, -0.01
Gyr, 17.874, 0.00, -0.03, -0.00
Acc, 17.876, 0.36, 1.31, 9.76
Gyr, 17.879, -0.00, -0.03, 0.00
Gyr, 17.882, -0.02, -0.03, 0.00
Acc, 17.887, 0.31, 1.40, 10.05
Gyr, 17.893, -0.02, -0.01, 0.00
Gyr, 17.899, 0.00, -0.01, -0.00
Acc, 17.912, 0.35, 1.46, 10.25
Gyr, 17.916, 0.02, -0.00, -0.01
Gyr, 17.930, 0.04, -0.01, -0.01
Acc, 17.935, 0.29, 1.19, 10.19
Gyr, 17.939, 0.02, -0.01, -0.01
Gyr, 17.943, -0.00, -0.01, 0.00
Acc, 17.956, 0.23, 1.39, 9.85
Gyr, 17.959, 0.00, -0.01, 0.00
Gyr, 17.964, 0.05, -0.01, 0.00
Acc, 17.970, 0.18, 1.33, 9.89
Gyr, 17.974, 0.09, -0.02, 0.00
Gyr, 17.981, 0.09, -0.01, 0.00
Acc, 17.992, 0.19, 1.06, 9.86
Gyr, 18.002, 0.07, -0.00, 0.01
Gyr, 18.006, 0.02, 0.00, 0.01
Acc, 18.014, 0.36, 1.55, 9.97
Gyr, 18.021, -0.03, 0.01, 0.00
Gyr, 18.040, -0.07, 0.02, 0.00
Acc, 18.045, 0.42, 1.86, 9.98
Gyr, 18.048, -0.09, 0.03, 0.00
Gyr, 18.055, -0.09, 0.04, 0.00
Acc, 18.058, 0.46, 1.72, 10.27
Gyr, 18.063, -0.08, 0.06, -0.01
Gyr, 18.070, -0.09, 0.08, -0.02
Acc, 18.079, 0.46, 1.72, 10.27
Gyr, 18.089, -0.10, 0.11, -0.03
Gyr, 18.097, -0.13, 0.14, -0.05
Acc, 18.106, 0.46, 1.72, 10.27
Gyr, 18.113, -0.19, 0.14, -0.06
Gyr, 18.123, -0.32, 0.15, -0.02
Gyr, 18.129, -0.48, 0.15, 0.01
Acc, 18.139, 0.27, 1.78, 10.81
Gyr, 18.157, -0.60, 0.12, 0.02
Acc, 18.162, 0.46, 2.49, 9.05
Gyr, 18.169, -0.68, 0.08, 0.02
Gyr, 18.174, -0.71, 0.04, 0.02
Gyr, 18.179, -0.69, 0.01, 0.03
Acc, 18.187, -0.24, 1.31, 7.78
Gyr, 18.192, -0.62, -0.01, 0.04
Gyr, 18.199, -0.60, 0.00, 0.03
Acc, 18.208, 0.32, 0.85, 8.14
Gyr, 18.217, -0.56, 0.06, 0.09
Gyr, 18.226, -0.36, 0.08, 0.10
Acc, 18.232, 0.90, 0.63, 9.26
Gyr, 18.241, -0.01, 0.05, 0.01
Gyr, 18.251, 0.26, 0.03, -0.04
Acc, 18.259, 0.77, -1.60, 10.99
Gyr, 18.276, 0.37, 0.05, -0.05
Gyr, 18.280, 0.37, 0.08, -0.05
Acc, 18.289, 0.11, -1.73, 10.75
Gyr, 18.296, 0.31, 0.10, -0.05
Gyr, 18.306, 0.22, 0.11, -0.04
Acc, 18.314, 0.36, 0.64, 10.62
Gyr, 18.320, 0.14, 0.14, -0.04
Gyr, 18.325, 0.09, 0.16, -0.04
Acc, 18.328, 0.15, 1.67, 10.39
Gyr, 18.334, 0.08, 0.18, -0.04
Gyr, 18.340, 0.10, 0.18, -0.06
Acc, 18.345, 0.15, 1.67, 10.39
Gyr, 18.354, 0.14, 0.18, -0.07
Gyr, 18.362, 0.17, 0.19, -0.09
Acc, 18.377, 0.15, 1.67, 10.39
Gyr, 18.390, 0.20, 0.20, -0.10
Gyr, 18.396, 0.22, 0.21, -0.10
Acc, 18.405, 0.15, 1.67, 10.39
Gyr, 18.414, 0.22, 0.21, -0.08
Gyr, 18.420, 0.19, 0.21, -0.08
Acc, 18.431, 0.01, 0.76, 10.72
Gyr, 18.435, 0.15, 0.22, -0.07
Gyr, 18.443, 0.10, 0.23, -0.06
Acc, 18.447, -0.16, 1.21, 10.25
Gyr, 18.451, 0.06, 0.24, -0.05
Gyr, 18.454, 0.06, 0.24, -0.05
Acc, 18.457, -0.26, 1.18, 10.05
Gyr, 18.460, 0.06, 0.23, -0.05
Gyr, 18.464, 0.07, 0.22, -0.05
Acc, 18.468, -0.62, 1.06, 9.83
Gyr, 18.471, 0.06, 0.22, -0.05
Gyr, 18.475, 0.06, 0.21, -0.04
Acc, 18.478, -0.67, 1.05, 9.72
Gyr, 18.481, 0.07, 0.20, -0.04
Gyr, 18.484, 0.07, 0.19, -0.05
Acc, 18.487, -0.78, 0.90, 9.68
Gyr, 18.489, 0.06, 0.18, -0.05
Gyr, 18.492, 0.05, 0.17, -0.05
Acc, 18.495, -0.87, 1.15, 9.36
Gyr, 18.499, 0.04, 0.16, -0.05
Gyr, 18.504, 0.01, 0.14, -0.05
Acc, 18.507, -0.87, 1.15, 9.36
Gyr, 18.509, -0.00, 0.13, -0.04
Gyr, 18.521, -0.01, 0.11, -0.04
Acc, 18.525, -1.02, 0.99, 8.82
Gyr, 18.528, -0.01, 0.09, -0.03
Gyr, 18.536, 0.00, 0.08, -0.03
Acc, 18.542, -1.02, 0.99, 8.82
Gyr, 18.545, 0.03, 0.06, -0.03
Gyr, 18.552, 0.04, 0.04, -0.02
Acc, 18.560, -1.12, 0.91, 8.94
Gyr, 18.563, 0.04, 0.03, -0.02
Gyr, 18.569, 0.02, 0.02, -0.02
Acc, 18.581, -1.03, 0.69, 9.00
Gyr, 18.585, -0.00, 0.01, -0.02
Gyr, 18.592, -0.04, 0.00, -0.02
Acc, 18.604, -1.01, 1.02, 9.02
Gyr, 18.608, -0.07, 0.00, -0.01
Gyr, 18.611, -0.08, -0.00, -0.01
Acc, 18.628, -1.03, 1.01, 9.21
Gyr, 18.633, -0.05, -0.01, -0.00
Gyr, 18.636, -0.02, -0.03, -0.00
Gyr, 18.639, 0.01, -0.04, 0.00
Acc, 18.642, -1.04, 0.64, 9.39
Gyr, 18.648, 0.02, -0.04, 0.01
Gyr, 18.656, 0.03, -0.04, 0.01
Acc, 18.660, -1.00, 0.86, 9.76
Gyr, 18.665, 0.03, -0.04, 0.01
Gyr, 18.675, 0.01, -0.04, 0.02
Acc, 18.679, -1.04, 0.96, 9.96
Gyr, 18.685, -0.00, -0.04, 0.02
Gyr, 18.698, -0.01, -0.04, 0.02
Acc, 18.704, -0.96, 1.09, 10.07
Gyr, 18.707, -0.03, -0.02, 0.02
Gyr, 18.716, -0.03, -0.02, 0.01
Acc, 18.721, -0.88, 1.10, 10.04
Gyr, 18.729, -0.02, -0.01, 0.01
Gyr, 18.739, -0.00, -0.01, 0.01
Acc, 18.744, -0.92, 1.14, 10.09
Gyr, 18.752, 0.01, -0.01, 0.01
Gyr, 18.765, 0.02, -0.00, 0.01
Acc, 18.769, -1.06, 1.23, 10.22
Gyr, 18.775, 0.02, -0.00, 0.01
Gyr, 18.785, 0.02, 0.00, 0.01
Acc, 18.791, -1.06, 1.23, 10.22
Gyr, 18.798, 0.04, 0.00, 0.01
Gyr, 18.804, 0.04, 0.01, 0.00
Acc, 18.816, -1.06, 1.23, 10.22
Gyr, 18.822, 0.04, 0.01, 0.01
Gyr, 18.837, 0.02, 0.01, 0.01
Acc, 18.842, -1.06, 1.23, 10.22
Gyr, 18.850, -0.00, 0.01, 0.01
Gyr, 18.855, -0.03, 0.01, 0.01
Acc, 18.859, -0.92, 1.11, 10.06
Gyr, 18.866, -0.06, 0.01, 0.01
Gyr, 18.871, -0.07, 0.01, 0.01
Acc, 18.886, -0.95, 1.28, 9.69
Gyr, 18.890, -0.08, 0.01, 0.00
Gyr, 18.893, -0.08, 0.01, 0.00
Acc, 18.896, -1.03, 1.26, 9.57
Gyr, 18.900, -0.07, 0.01, 0.00
Gyr, 18.909, -0.04, 0.01, 0.00
Acc, 18.919, -1.02, 1.10, 9.72
Gyr, 18.927, -0.00, -0.00, 0.00
Gyr, 18.949, 0.02, -0.01, 0.00
Acc, 18.954, -1.15, 0.88, 9.72
Gyr, 18.959, 0.03, -0.01, 0.00
Gyr, 18.962, 0.01, -0.01, 0.00
Acc, 18.966, -1.05, 1.05, 9.57
Gyr, 18.969, -0.01, -0.01, 0.00
Gyr, 18.971, -0.03, -0.00, 0.00
Acc, 18.974, -0.96, 1.21, 9.68
Gyr, 18.977, -0.04, -0.01, 0.00
Gyr, 18.990, -0.03, -0.01, 0.00
Acc, 18.994, -1.00, 0.93, 9.61
Gyr, 18.997, -0.04, -0.01, 0.00
Gyr, 19.000, -0.04, -0.01, 0.01
Acc, 19.005, -1.02, 0.99, 9.65
Gyr, 19.009, -0.03, -0.01, 0.02
Gyr, 19.023, -0.01, -0.01, 0.02
Acc, 19.026, -0.92, 0.85, 9.85
Gyr, 19.029, 0.01, -0.02, 0.01
Gyr, 19.033, 0.03, -0.02, 0.01
Acc, 19.043, -1.03, 0.76, 9.78
Gyr, 19.049, 0.02, -0.02, 0.02
Gyr, 19.055, -0.00, -0.02, 0.02
Acc, 19.065, -1.03, 0.76, 9.78
Gyr, 19.069, -0.02, -0.02, 0.02
Gyr, 19.073, -0.04, -0.02, 0.02
Gyr, 19.080, -0.04, -0.01, 0.02
Acc, 19.086, -1.03, 0.76, 9.78
Gyr, 19.090, -0.04, -0.02, 0.02
Gyr, 19.098, -0.02, -0.02, 0.02
Acc, 19.102, -0.96, 0.95, 9.79
Gyr, 19.114, -0.00, -0.03, 0.02
Gyr, 19.129, 0.00, -0.03, 0.02
Acc, 19.133, -0.88, 0.89, 9.82
Gyr, 19.136, 0.00, -0.04, 0.02
Gyr, 19.143, 0.00, -0.04, 0.02
Acc, 19.152, -0.94, 0.96, 9.68
